id,words
1082154,"{'活着', '中', '渐次', '亡', '俘虏', '赌光', '1998', '文学', '为生', '半路上', '没想', '下回', '一次次', '福贵伴', '解放', '命里', '生活', '爷', '聋哑人', '版', '带大', '生病', '哲学', '终于', '忆', '公', '国民党', '一贫', '儿女', '知', '含辛茹苦', '穷困', '女儿', '余华作品', '聋哑', '想到', '前', '回', '1998-5', '儿子', '历史', '赌', '平装', '地主', '如洗', '撕扯', '半路', '一贫如洗', '国民', '艺术', '温情', '止不住', '机灵', '死', '一页', '活泼', '道', '随笔', '民党', '求医', '12.00', '阳光', '壮丁', '1082154', '南海出版公司', '南海', '12.00元', '每读', '老牛', '福贵', '没想到', '195', '不住', '成性', '泪湿', '妻子', '上演', '小说', '家业', '头', '家珍', '少', '司', '部队', '双眼', '剩得', '家乡', '次次', '粉碎', '余华', '元', '9787544210966', '一双', '去世', '开', '始', '母亲', '解放军', '嗜', '幸', '悲剧', '抓'}"
1026425,"{'一篇', '作家出版社', '照亮', '留级生', '全国', '引人注目', '注目', '意义', '已经成', '前程', '文学', '首届', '高挂', '16.00', '成绩单', '生活', '留级', '何许人也', '窥人', '版', '散文', '不安分', '1026425', '新', '引人', '角色', '期末', '何许', '划入', '以老到', '部', '何许人', '平装', '扮演', '说', '熟', '安分', '问鼎', '艺术', '话题', '作', '成', '2000-5', '成绩', '老练', '定要', '期末考', '考试', '简单', '七门', '功课', '引出', '岁', '高材', '不安', '9787506318884', '三重门', '注', '儿童文学', '大赛', '眼下', '少年', '爱情', '小说', '三重', '作文', '韩寒', '2000', '般', '见长', '期末考试', '写', '社', '七盏', '365', '概念', '杯中', '家', '红灯'}"
1024217,"{'作', '史上', '可乐', '一再', '9787501524044', '电子', '1024217', '热浪', '发烧', '两份', '爱情', '224', '飞扬', '知识出版社', '转载', '飞来', '文学', '这部', '已成', '约会', '一杯', '小说', '无国界', '历史', '1999-11-1', '知识', '国界', '蔡', '密接', '平装', '说', '蔡智恒', '大学路', '知名度', '试过', '网络', '开来', '1999', '热情', '信箱', '情', '生活', '雪片', '接触', '方法', '电子信箱', '点', '蔡与', '轻舞', '散文', '第一次', '收到', '要读', '天都', '抢手', '信件', '薯条', '麦当劳', '知名', '一股', '艺术', '12.80', '第一次的亲密接触', '延烧', '之境', '网络小说', '网友', '痞子'}"
2250587,"{'界', '自我', '青山', '社会学', '中', '际遇', '化', '相处', '9787532743513', '走', '文学', '想', '达', '零工', '[日本]', '孩', '辛酸', '描述', '打零工', '生活', '[中国]', '1996', '心情', '不稳', '版', '机率', '哲学', '散文', '女', '种种', '一个人的好天气', '恋爱中', '2250587', '短期', '间', '知', '心理学', '结婚', '飞特族', '一个打', '收入', '文', '141', '独立', '追寻', '投入', '不想', '折射出', '全职', '15.00元', '平装', '问', '青山七惠', '说', '肯', '事', '警讯', '希', '折射', '大减', '21.4', '责任', '万人', '接', '自然', 'ひとり日和', '帮', '法', '世', 'ひ', '采访', '内容', '做', '孩如何', '15.00', '海', '作', '工作', '七惠', '从何而来', '业者', '2007', '道', '自立', '轻人', '一步', '日本', 'り', '随笔', '长大', '2004', '2007-9', '岁', '告诉', '显示', '竺家荣', '七惠作品', '恐惧', '而四处', '生', '统计', '译', '一名', '自由', '而来', '职业', '雇工', '生子', '青山七惠作品', '上海译文出版社', '助', '揪心', '爱情', '不愿', '迈出', '年长', '题', '时说', '亲人', '翻了一番', '小说', '打工', '害怕', '许多年', '出路', '天气', '职业者', '第一步', '调查', '走向', '令', '写', '社', '元', '射出', '品', '官方', '少子', '受', 'と', '担负', '自由职业者', '国'}"
2256039,"{'外企', '销售', '心理学', '成', '中', '干练', '师范大学', '系', '爱情', '陕西', '受过', '靠个', '陕西师范大学出版社', '专业', '跨度', '成功', '文学', '杜拉拉升职记', '2007', '磨练', '杜', '八年', '管理', '典型', '长', '小说', '阶级', '变迁', '平装', '中产', '26.00', '说', '2007-9', '9787561339121', '2256039', '李可', '历经', '传记', '拉拉', '262', '经理', '生活', '“杜拉拉”系列', '背', '社', '元', '表', '版', '代', '助理', '景', '奋斗', '26.00元', '获取', '朴实', '见识', '主', '公杜', '师范', '中产阶级', '列', '艺术', '职场', '教育', 'HR'}"
1007305,"{'完善', '甲戌', '俄藏本', '中', '四大家族', '当是', '二十五年', '程乙本', '修', '印行', '程甲本', '文学', '八十回', '戚', '百科全书式', '以宝', '无名', '郑振铎', '格勒', '读', '红学', '推想', '人物形象', '9787020002207', '体现', '1754', '1606', '注者', '著', '重评', '1996', '生活', '清', '科学', '1996-12', '学', '纪', '版', '哲学', '剧', '五年', '四大', '整', '蒙古', '新', '理', '2008', '皆', '间', '稿本', '荣辱', '科研', '已卯', '悲', '无名氏', '列宁格勒', '典', '新兴', '思想', '适合', '十五', '成果', '程伟元', '文', '萌动', '前', '出校', '家族', '十五年', '历史', '部', '十几年', '封建', '平装', '第三版', '问', '栩栩如生', '石头', '参', '说', '方方', '人民文学出版社', '背', '细节', '底本', '众多', '59.70元', '景', '列宁', '法', '状况', '二十五', '订', '名氏', '世', '采众', '本主', '艺术', '脂砚斋', '石头记', '做', '大众', '推出', '线', '研究所', '本子', '作', '红楼', '八十', '第三', '资本', '描绘出', '曹雪芹', '可因', '藏本', '研究', '次', '版本', '法及', '蓼', '宏大', '主义', '民', '古代', '十几', '原本', '精致', '中国古典文学读本', '民主', '几年', '表述', '资本主义', '博采', '舒元炜序', '栩栩', '方方面面', '1994', '百科', '十回', '应', '阅读', '篇', '兴衰', '校本', '生序', '古典文学', '中校', '研成', '委婉', '古典', '面面', '四十', '描绘', '荣辱兴衰', '改', '爱情', '红楼梦', '读本', '声口', '59.70', '黛爱情', '校注', '科研成果', '结构', '记', '长', '王府', '1007305', '题', '续', '节', '高鹗', '改为', '小说', '非常适合', '[清]', '庚辰', '情', '社', '元', '四十回', '封建社会', '1759', '专制', '1760', '民主思想', '大家族', '堪称', '绘出', '博采众长', '毕现', '国', '形象'}"
4886245,"{'界', '认', '联网', '社会学', '心态', '现状', '互联网', '文学', '读', '16.00元', '因素', '多好', '改变', '着想', '2010', '16.00', '美', '生活', '版', '散文', '十年', '非', '有限', '一本', '独唱', '很多人', '知', '实', '文章', '128', '2010-7-6', '文', '丑', '部', '总说', '平装', '期望', '说', '质', '法', '启蒙', '世', '艺术', '变现', '改善', '独唱团（第一辑）', '作', '9787805508405', '团', '互联', '违背', '开放', '误看', '改变现状', '书海出版社', '道', '文艺片', '随笔', '能量', '终究', '面上', '扭曲', '是从', '七八', '代', '抗力', '读物', '资讯', '4886245', '老王子', '台', '优秀', '文艺作品', '承载', '提供', '不可抗力', '常识', '果', '小说', '韩寒', '艺', '失望', '社', '元', '旧年', '程序', '现', '书海', '解', '战争', '恶', '抱', '导致', '战争片', '七八成', '家'}"
1082518,"{'界', '当代', '塞林格', '抱抱', '中', '社会学', '现实', '不惯', '一辈子', '彷惶', '十六', '四次', '幻', '只能', '这可以', '文学', '但要', '不切', '想', '译林出版社', '不切实际', '切实', '施咸荣', '天', '逃离', '情不自禁', '译林世界文学名著·现当代系列', '友', '百无聊赖', '搂搂', '电影', '美', '搂抱', '生活', '顿', '无聊', '译林', '版', '穷乡僻壤', '痛恨', '哲学', '繁华', '物', '剧', '散文', '伪君子', '滥交', '笔', '女', '不自', '发', '哑', '1997-2', '丑恶', '1082518', '成不了', '7.80元', '六岁', '十六岁', '用种', '不自禁', '系', '悲', '客店', '总会', 'D', '妓女', '7.80', '9787805676135', '住', '美色', 'Rye', '辈子', '酗酒', '平装', '纽约', '荣', '说', '纽约城', '安慰', '出身', '各式各样', '接', '现当代', '第四', '夜总会', '真', '文学名著', '顿是', '中大', '院里', '世', '主', '女友萨丽', 'Catcher', '艺术', '学名', '闷', '糊涂', '做', '1997', '消磨', '两夜', '阶', '叛逆', '聋', '作', '游荡', '世道', '自禁', '各样', '贸然', '自欺', '资', '198', '矛盾', '开除', '义', '讨厌', 'The', '霍尔', '下人', '庸俗', '聊赖', '僻壤', '妥协', '学校', 'The Catcher in the Rye', '厌恶', '只身', '生', '自欺欺人', '触', '逛', '一辈', '甚', '爱情', '性', '切实际', '迷恋', '假模假式', '麦田里的守望者', '爱', '看不惯', '搂搂抱抱', '小说', '少', '产', '回家', '不在', '假装', '情', 'J·D·塞林格', '社', '元', '苦', '富裕', '级', '列', '名著', '叫来', '糊里糊涂', '第四次', '君子', '时间', '虚', '关', '正', '国', 'J'}"
2256438,"{'作家出版社', '深林', '细微', '涉及', '中', '2256438', '自如', '文学', '关注点', '书中', '剥离', '清越', '读', '转', '书', '孩', '交际', '终', '感', '天', '黑', '最新', '无人之境', '回忆', '出入', '生活', '宝', '版', '散文', '价值观', '早期', '风', '思省', '格', '间', '知', '实', '记忆', '光亮', '月光', '讨', '系', '漫游', '棠', '环境', '文', '三万', '边缘', '争议', '写作者', '新作', '分裂', '春夏秋冬', '称之为', '内心世界', '述', '身世', '集', '疆域', '平装', '圈子', '女童', '说', '字小说', '事', '素颜', '子', '直率', '交错', '之为', '似', '之处', '安妮宝贝', '索', '洗练', '书写', '真', '无人', '逐', '家庭', '态度', '明月', '容', '层面', '坦直', '层次', '作', '成', '思考力', '2007', '次', '全书以', '灵', '价值', '妮', '识', '随笔', '孤立', '命', '2007-9', '以文字', '夏秋', '分章', '移到', '写作', '264', '得以', '篇', '秋冬', '讲', '流失', '客观性', '探', '消失', '疏离', '生', '穿越', '27.00', '相照', '执守', '27.00元', '外', '心', '沉着', '新旧', '童年', '谈论', '都市男女', '爱情', '字', '身份', '9787506341011', '渐', '笛声', '记', '主题', '安', '小说', '暗', '面前', '素年锦时', '首', '南方', '观点', '清淡', '客观', '对照', '社', '元', '世相', '品', '人不知', '始', '现', '贝', '偏重', '感使', '人情', '春夏', '夜色', '关', '家', '情感', '婚姻', '呈'}"
1401425,"{'中', '看病', '互相帮助', '文学', '挺身', '16.00元', '投缘', '终', '照顾', '依然', '相互', '16.00', '血缘', '李兰', '生活', '光头', '遭受', '虐待', '妻', '欺骗', '身亡', '婚', '兄弟（上）', '恩人', '上海文艺出版社', '海文', '嘲笑', '9787532129027', '逃', '宋钢', '述', '众人', '视为', '平装', '嘲笑声', '子', '兄弟', '结', '1401425', '血缘关系', '文革', '帮', '小镇', '想像出', '隐瞒', '嘲弄', '父', '中成', '美好生活', '海', '256', '洗头', '光彩', '同一天', '亡故', '写信', '姻', '好生', '运', '十', '李兰为', '随笔', '命', '笑声', '李兰去', '母', '江南', '讲', '2005', '出生', '生', '脱不了', '镇上', '病', '了事', '助', '亲', '相爱', '想像', '挺身而出', '长', '两', '小说', '意外', '残酷', '实真相', '2005-8', '鄙夷', '守孝', '余华', '甚笃', '元', '场', '开', '始', '李光头', '美好', '宋凡平', '相帮', '惨死'}"
